,url,scheme,netloc,path,query,fragment,dir_1,dir_2,dir_3,dir_4,dir_5,last_dir,query_source,query_responsesOpen,query_sortBy,query_autoplay
0,https://medium.com/nerd-for-tech/url-feature-engineering-and-classification-66c0512fb34d,https,medium.com,/nerd-for-tech/url-feature-engineering-and-classification-66c0512fb34d,,,nerd-for-tech,url-feature-engineering-and-classification-66c0512fb34d,,,,url-feature-engineering-and-classification-66c0512fb34d,,,,
1,https://medium.com/tag/deep-learning?source=post_page-----66c0512fb34d---------------deep_learning-----------------,https,medium.com,/tag/deep-learning,source=post_page-----66c0512fb34d---------------deep_learning-----------------,,tag,deep-learning,,,,deep-learning,post_page-----66c0512fb34d---------------deep_learning-----------------,,,
2,https://medium.com/?source=---two_column_layout_nav----------------------------------,https,medium.com,/,source=---two_column_layout_nav----------------------------------,,,,,,,,---two_column_layout_nav----------------------------------,,,
3,https://medium.com/tag/checking-url-category?source=post_page-----66c0512fb34d---------------checking_url_category-----------------,https,medium.com,/tag/checking-url-category,source=post_page-----66c0512fb34d---------------checking_url_category-----------------,,tag,checking-url-category,,,,checking-url-category,post_page-----66c0512fb34d---------------checking_url_category-----------------,,,
4,https://medium.com/tag/streamlit?source=post_page-----66c0512fb34d---------------streamlit-----------------,https,medium.com,/tag/streamlit,source=post_page-----66c0512fb34d---------------streamlit-----------------,,tag,streamlit,,,,streamlit,post_page-----66c0512fb34d---------------streamlit-----------------,,,
5,https://medium.com/tag/cybersecurity?source=post_page-----66c0512fb34d---------------cybersecurity-----------------,https,medium.com,/tag/cybersecurity,source=post_page-----66c0512fb34d---------------cybersecurity-----------------,,tag,cybersecurity,,,,cybersecurity,post_page-----66c0512fb34d---------------cybersecurity-----------------,,,
6,https://medium.com/nerd-for-tech/understanding-system-design-like-a-senior-engineer-dc33b864e263?source=author_recirc-----66c0512fb34d----3---------------------e99616c1_1b79_4e02_b2fe_9f146d2a6b4e-------,https,medium.com,/nerd-for-tech/understanding-system-design-like-a-senior-engineer-dc33b864e263,source=author_recirc-----66c0512fb34d----3---------------------e99616c1_1b79_4e02_b2fe_9f146d2a6b4e-------,,nerd-for-tech,understanding-system-design-like-a-senior-engineer-dc33b864e263,,,,understanding-system-design-like-a-senior-engineer-dc33b864e263,author_recirc-----66c0512fb34d----3---------------------e99616c1_1b79_4e02_b2fe_9f146d2a6b4e-------,,,
7,https://medium.com/nerd-for-tech/data-cleaning-process-for-beginners-903aef7f6049?responsesOpen=true&sortBy=REVERSE_CHRON&source=author_recirc-----66c0512fb34d----2---------------------e99616c1_1b79_4e02_b2fe_9f146d2a6b4e-------,https,medium.com,/nerd-for-tech/data-cleaning-process-for-beginners-903aef7f6049,responsesOpen=true&sortBy=REVERSE_CHRON&source=author_recirc-----66c0512fb34d----2---------------------e99616c1_1b79_4e02_b2fe_9f146d2a6b4e-------,,nerd-for-tech,data-cleaning-process-for-beginners-903aef7f6049,,,,data-cleaning-process-for-beginners-903aef7f6049,author_recirc-----66c0512fb34d----2---------------------e99616c1_1b79_4e02_b2fe_9f146d2a6b4e-------,true,REVERSE_CHRON,
8,https://medium.com/nerd-for-tech?source=post_page-----66c0512fb34d--------------------------------,https,medium.com,/nerd-for-tech,source=post_page-----66c0512fb34d--------------------------------,,nerd-for-tech,,,,,nerd-for-tech,post_page-----66c0512fb34d--------------------------------,,,
9,https://medium.com/nerd-for-tech/data-cleaning-process-for-beginners-903aef7f6049?source=author_recirc-----66c0512fb34d----2---------------------e99616c1_1b79_4e02_b2fe_9f146d2a6b4e-------,https,medium.com,/nerd-for-tech/data-cleaning-process-for-beginners-903aef7f6049,source=author_recirc-----66c0512fb34d----2---------------------e99616c1_1b79_4e02_b2fe_9f146d2a6b4e-------,,nerd-for-tech,data-cleaning-process-for-beginners-903aef7f6049,,,,data-cleaning-process-for-beginners-903aef7f6049,author_recirc-----66c0512fb34d----2---------------------e99616c1_1b79_4e02_b2fe_9f146d2a6b4e-------,,,
10,https://medium.com/nerd-for-tech/build-your-github-public-profile-like-a-pro-in-10-steps-552876aa26c9?responsesOpen=true&sortBy=REVERSE_CHRON&source=author_recirc-----66c0512fb34d----1---------------------e99616c1_1b79_4e02_b2fe_9f146d2a6b4e-------,https,medium.com,/nerd-for-tech/build-your-github-public-profile-like-a-pro-in-10-steps-552876aa26c9,responsesOpen=true&sortBy=REVERSE_CHRON&source=author_recirc-----66c0512fb34d----1---------------------e99616c1_1b79_4e02_b2fe_9f146d2a6b4e-------,,nerd-for-tech,build-your-github-public-profile-like-a-pro-in-10-steps-552876aa26c9,,,,build-your-github-public-profile-like-a-pro-in-10-steps-552876aa26c9,author_recirc-----66c0512fb34d----1---------------------e99616c1_1b79_4e02_b2fe_9f146d2a6b4e-------,true,REVERSE_CHRON,
11,https://medium.com/nerd-for-tech?source=author_recirc-----66c0512fb34d----2---------------------e99616c1_1b79_4e02_b2fe_9f146d2a6b4e-------,https,medium.com,/nerd-for-tech,source=author_recirc-----66c0512fb34d----2---------------------e99616c1_1b79_4e02_b2fe_9f146d2a6b4e-------,,nerd-for-tech,,,,,nerd-for-tech,author_recirc-----66c0512fb34d----2---------------------e99616c1_1b79_4e02_b2fe_9f146d2a6b4e-------,,,
12,https://medium.com/business?source=post_page-----66c0512fb34d--------------------------------,https,medium.com,/business,source=post_page-----66c0512fb34d--------------------------------,,business,,,,,business,post_page-----66c0512fb34d--------------------------------,,,
13,https://policy.medium.com/medium-terms-of-service-9db0094a1e0f?source=post_page-----66c0512fb34d--------------------------------,https,policy.medium.com,/medium-terms-of-service-9db0094a1e0f,source=post_page-----66c0512fb34d--------------------------------,,medium-terms-of-service-9db0094a1e0f,,,,,medium-terms-of-service-9db0094a1e0f,post_page-----66c0512fb34d--------------------------------,,,
14,https://medium.com/about?autoplay=1&source=post_page-----66c0512fb34d--------------------------------,https,medium.com,/about,autoplay=1&source=post_page-----66c0512fb34d--------------------------------,,about,,,,,about,post_page-----66c0512fb34d--------------------------------,,,1
15,https://medium.com/@bhaskaranirudh21?source=post_page-----66c0512fb34d--------------------------------,https,medium.com,/@bhaskaranirudh21,source=post_page-----66c0512fb34d--------------------------------,,@bhaskaranirudh21,,,,,@bhaskaranirudh21,post_page-----66c0512fb34d--------------------------------,,,
16,https://medium.com/@ankamsrikanth9999?source=post_page-----66c0512fb34d--------------------------------,https,medium.com,/@ankamsrikanth9999,source=post_page-----66c0512fb34d--------------------------------,,@ankamsrikanth9999,,,,,@ankamsrikanth9999,post_page-----66c0512fb34d--------------------------------,,,
17,https://medium.com/@ayrtoncoelhods?source=topic_portal_recommended_stories---------3-84----------deep_learning----------5897de52_b132_4ce6_9673_2abff2fa9848-------,https,medium.com,/@ayrtoncoelhods,source=topic_portal_recommended_stories---------3-84----------deep_learning----------5897de52_b132_4ce6_9673_2abff2fa9848-------,,@ayrtoncoelhods,,,,,@ayrtoncoelhods,topic_portal_recommended_stories---------3-84----------deep_learning----------5897de52_b132_4ce6_9673_2abff2fa9848-------,,,
18,https://medium.com/@maheshtwari99?source=author_recirc-----66c0512fb34d----2---------------------e99616c1_1b79_4e02_b2fe_9f146d2a6b4e-------,https,medium.com,/@maheshtwari99,source=author_recirc-----66c0512fb34d----2---------------------e99616c1_1b79_4e02_b2fe_9f146d2a6b4e-------,,@maheshtwari99,,,,,@maheshtwari99,author_recirc-----66c0512fb34d----2---------------------e99616c1_1b79_4e02_b2fe_9f146d2a6b4e-------,,,
19,https://medium.com/jobs-at-medium/work-at-medium-959d1a85284e?source=home-------------------------------------,https,medium.com,/jobs-at-medium/work-at-medium-959d1a85284e,source=home-------------------------------------,,jobs-at-medium,work-at-medium-959d1a85284e,,,,work-at-medium-959d1a85284e,home-------------------------------------,,,
20,https://medium.com/nerd-for-tech/the-magic-of-hash-tables-a-quick-deep-dive-into-o-1-1295199fcd05?source=collection_home---6------3-----------------------,https,medium.com,/nerd-for-tech/the-magic-of-hash-tables-a-quick-deep-dive-into-o-1-1295199fcd05,source=collection_home---6------3-----------------------,,nerd-for-tech,the-magic-of-hash-tables-a-quick-deep-dive-into-o-1-1295199fcd05,,,,the-magic-of-hash-tables-a-quick-deep-dive-into-o-1-1295199fcd05,collection_home---6------3-----------------------,,,
21,https://policy.medium.com/medium-privacy-policy-f03bf92035c9?source=post_page-----66c0512fb34d--------------------------------,https,policy.medium.com,/medium-privacy-policy-f03bf92035c9,source=post_page-----66c0512fb34d--------------------------------,,medium-privacy-policy-f03bf92035c9,,,,,medium-privacy-policy-f03bf92035c9,post_page-----66c0512fb34d--------------------------------,,,
22,https://policy.medium.com/medium-privacy-policy-f03bf92035c9?source=home-------------------------------------,https,policy.medium.com,/medium-privacy-policy-f03bf92035c9,source=home-------------------------------------,,medium-privacy-policy-f03bf92035c9,,,,,medium-privacy-policy-f03bf92035c9,home-------------------------------------,,,
23,https://medium.com/nerd-for-tech/how-to-create-an-e-commerce-website-using-wordpress-1356801505f6?source=collection_home---6------23-----------------------,https,medium.com,/nerd-for-tech/how-to-create-an-e-commerce-website-using-wordpress-1356801505f6,source=collection_home---6------23-----------------------,,nerd-for-tech,how-to-create-an-e-commerce-website-using-wordpress-1356801505f6,,,,how-to-create-an-e-commerce-website-using-wordpress-1356801505f6,collection_home---6------23-----------------------,,,
24,https://medium.com/tag/checking-url-category/archive,https,medium.com,/tag/checking-url-category/archive,,,tag,checking-url-category,archive,,,archive,,,,
25,https://medium.com/@ankamsrikanth9999/followers?source=---two_column_layout_sidebar----------------------------------,https,medium.com,/@ankamsrikanth9999/followers,source=---two_column_layout_sidebar----------------------------------,,@ankamsrikanth9999,followers,,,,followers,---two_column_layout_sidebar----------------------------------,,,
26,https://medium.com/nerd-for-tech/latest,https,medium.com,/nerd-for-tech/latest,,,nerd-for-tech,latest,,,,latest,,,,
27,https://policy.medium.com/medium-privacy-policy-f03bf92035c9?source=author_recirc-----9db0094a1e0f----1---------------------c28d0619_b15e_417d_a454_514e72552c64-------,https,policy.medium.com,/medium-privacy-policy-f03bf92035c9,source=author_recirc-----9db0094a1e0f----1---------------------c28d0619_b15e_417d_a454_514e72552c64-------,,medium-privacy-policy-f03bf92035c9,,,,,medium-privacy-policy-f03bf92035c9,author_recirc-----9db0094a1e0f----1---------------------c28d0619_b15e_417d_a454_514e72552c64-------,,,
28,https://medium.com/nerd-for-tech/about,https,medium.com,/nerd-for-tech/about,,,nerd-for-tech,about,,,,about,,,,
29,https://medium.com/@aleb/alternatives-to-scrapingbot-for-url-scraping-api-fecc7523be92?source=topic_portal_latest_stories---------4-89----------checking_url_category----------c0c762f0_0676_480c_80a2_3f4cd07d16b7-------,https,medium.com,/@aleb/alternatives-to-scrapingbot-for-url-scraping-api-fecc7523be92,source=topic_portal_latest_stories---------4-89----------checking_url_category----------c0c762f0_0676_480c_80a2_3f4cd07d16b7-------,,@aleb,alternatives-to-scrapingbot-for-url-scraping-api-fecc7523be92,,,,alternatives-to-scrapingbot-for-url-scraping-api-fecc7523be92,topic_portal_latest_stories---------4-89----------checking_url_category----------c0c762f0_0676_480c_80a2_3f4cd07d16b7-------,,,
30,https://medium.com/@aleb/alternatives-to-scrapingbot-for-url-scraping-api-fecc7523be92?responsesOpen=true&sortBy=REVERSE_CHRON&source=topic_portal_latest_stories---------4-89----------checking_url_category----------c0c762f0_0676_480c_80a2_3f4cd07d16b7-------,https,medium.com,/@aleb/alternatives-to-scrapingbot-for-url-scraping-api-fecc7523be92,responsesOpen=true&sortBy=REVERSE_CHRON&source=topic_portal_latest_stories---------4-89----------checking_url_category----------c0c762f0_0676_480c_80a2_3f4cd07d16b7-------,,@aleb,alternatives-to-scrapingbot-for-url-scraping-api-fecc7523be92,,,,alternatives-to-scrapingbot-for-url-scraping-api-fecc7523be92,topic_portal_latest_stories---------4-89----------checking_url_category----------c0c762f0_0676_480c_80a2_3f4cd07d16b7-------,true,REVERSE_CHRON,
31,https://medium.com/nerd-for-tech/data-cleaning-process-for-beginners-903aef7f6049?source=author_recirc-----1356801505f6----2---------------------5dab3cc8_4a21_4c38_832c_09fa85351a6c-------,https,medium.com,/nerd-for-tech/data-cleaning-process-for-beginners-903aef7f6049,source=author_recirc-----1356801505f6----2---------------------5dab3cc8_4a21_4c38_832c_09fa85351a6c-------,,nerd-for-tech,data-cleaning-process-for-beginners-903aef7f6049,,,,data-cleaning-process-for-beginners-903aef7f6049,author_recirc-----1356801505f6----2---------------------5dab3cc8_4a21_4c38_832c_09fa85351a6c-------,,,
32,https://medium.com/business?source=post_page-----1356801505f6--------------------------------,https,medium.com,/business,source=post_page-----1356801505f6--------------------------------,,business,,,,,business,post_page-----1356801505f6--------------------------------,,,
33,https://rrohith2001.medium.com/?source=post_page-----66c0512fb34d--------------------------------,https,rrohith2001.medium.com,/,source=post_page-----66c0512fb34d--------------------------------,,,,,,,,post_page-----66c0512fb34d--------------------------------,,,
34,https://christopherclemmons.medium.com/?source=author_recirc-----66c0512fb34d----3---------------------e99616c1_1b79_4e02_b2fe_9f146d2a6b4e-------,https,christopherclemmons.medium.com,/,source=author_recirc-----66c0512fb34d----3---------------------e99616c1_1b79_4e02_b2fe_9f146d2a6b4e-------,,,,,,,,author_recirc-----66c0512fb34d----3---------------------e99616c1_1b79_4e02_b2fe_9f146d2a6b4e-------,,,
35,https://medium.com/@maheshtwari99?source=author_recirc-----1356801505f6----2---------------------5dab3cc8_4a21_4c38_832c_09fa85351a6c-------,https,medium.com,/@maheshtwari99,source=author_recirc-----1356801505f6----2---------------------5dab3cc8_4a21_4c38_832c_09fa85351a6c-------,,@maheshtwari99,,,,,@maheshtwari99,author_recirc-----1356801505f6----2---------------------5dab3cc8_4a21_4c38_832c_09fa85351a6c-------,,,
36,https://medium.com/nerd-for-tech/archive,https,medium.com,/nerd-for-tech/archive,,,nerd-for-tech,archive,,,,archive,,,,
37,https://rrohith2001.medium.com/followers?source=---two_column_layout_sidebar----------------------------------,https,rrohith2001.medium.com,/followers,source=---two_column_layout_sidebar----------------------------------,,followers,,,,,followers,---two_column_layout_sidebar----------------------------------,,,
38,https://medium.com/@rokeyyyadav/title-fo-checking-7fe8cf8b1930?source=tag_archive---------7-----------------------,https,medium.com,/@rokeyyyadav/title-fo-checking-7fe8cf8b1930,source=tag_archive---------7-----------------------,,@rokeyyyadav,title-fo-checking-7fe8cf8b1930,,,,title-fo-checking-7fe8cf8b1930,tag_archive---------7-----------------------,,,
39,https://medium.com/@rokeyyyadav?source=tag_archive---------7-----------------------,https,medium.com,/@rokeyyyadav,source=tag_archive---------7-----------------------,,@rokeyyyadav,,,,,@rokeyyyadav,tag_archive---------7-----------------------,,,
40,https://medium.com/@rokeyyyadav,https,medium.com,/@rokeyyyadav,,,@rokeyyyadav,,,,,@rokeyyyadav,,,,
41,https://medium.com/@MediumStaff/list/stories-to-help-you-grow-as-a-software-developer-b1d913188c20?source=read_next_recirc-----1356801505f6--------------------------------,https,medium.com,/@MediumStaff/list/stories-to-help-you-grow-as-a-software-developer-b1d913188c20,source=read_next_recirc-----1356801505f6--------------------------------,,@MediumStaff,list,stories-to-help-you-grow-as-a-software-developer-b1d913188c20,,,stories-to-help-you-grow-as-a-software-developer-b1d913188c20,read_next_recirc-----1356801505f6--------------------------------,,,
42,https://medium.com/nerd-for-tech?source=---------3,https,medium.com,/nerd-for-tech,source=---------3,,nerd-for-tech,,,,,nerd-for-tech,---------3,,,
43,https://jakemellichamp.medium.com/?source=collection_home---6------3-----------------------,https,jakemellichamp.medium.com,/,source=collection_home---6------3-----------------------,,,,,,,,collection_home---6------3-----------------------,,,
44,https://medium.com/nerd-for-tech/linus-torvalds-c-is-really-a-terrible-language-2248b839bee3?source=collection_archive---------1-----------------------,https,medium.com,/nerd-for-tech/linus-torvalds-c-is-really-a-terrible-language-2248b839bee3,source=collection_archive---------1-----------------------,,nerd-for-tech,linus-torvalds-c-is-really-a-terrible-language-2248b839bee3,,,,linus-torvalds-c-is-really-a-terrible-language-2248b839bee3,collection_archive---------1-----------------------,,,
45,https://medium.com/nerd-for-tech/super-apps-and-business-development-how-they-can-help-you-grow-your-business-238cf9ce4c49?source=---------3,https,medium.com,/nerd-for-tech/super-apps-and-business-development-how-they-can-help-you-grow-your-business-238cf9ce4c49,source=---------3,,nerd-for-tech,super-apps-and-business-development-how-they-can-help-you-grow-your-business-238cf9ce4c49,,,,super-apps-and-business-development-how-they-can-help-you-grow-your-business-238cf9ce4c49,---------3,,,
46,https://medium.com/nerd-for-tech?source=collection_archive---------1-----------------------,https,medium.com,/nerd-for-tech,source=collection_archive---------1-----------------------,,nerd-for-tech,,,,,nerd-for-tech,collection_archive---------1-----------------------,,,
47,https://medium.com/nerd-for-tech/python-is-a-bad-programming-language-2ab73b0bda5?source=collection_archive---------0-----------------------,https,medium.com,/nerd-for-tech/python-is-a-bad-programming-language-2ab73b0bda5,source=collection_archive---------0-----------------------,,nerd-for-tech,python-is-a-bad-programming-language-2ab73b0bda5,,,,python-is-a-bad-programming-language-2ab73b0bda5,collection_archive---------0-----------------------,,,
48,https://gamzeyilan1.medium.com/?source=collection_home---6------23-----------------------,https,gamzeyilan1.medium.com,/,source=collection_home---6------23-----------------------,,,,,,,,collection_home---6------23-----------------------,,,
49,https://medium.com/nerd-for-tech?source=collection_archive---------0-----------------------,https,medium.com,/nerd-for-tech,source=collection_archive---------0-----------------------,,nerd-for-tech,,,,,nerd-for-tech,collection_archive---------0-----------------------,,,
50,https://pub.aimind.so/how-to-extract-data-from-twitter-for-sentiment-analysis-9fcd7f5f6333?source=user_profile---------4----------------------------,https,pub.aimind.so,/how-to-extract-data-from-twitter-for-sentiment-analysis-9fcd7f5f6333,source=user_profile---------4----------------------------,,how-to-extract-data-from-twitter-for-sentiment-analysis-9fcd7f5f6333,,,,,how-to-extract-data-from-twitter-for-sentiment-analysis-9fcd7f5f6333,user_profile---------4----------------------------,,,
51,https://medium.com/nerd-for-tech?source=collection_archive---------7-----------------------,https,medium.com,/nerd-for-tech,source=collection_archive---------7-----------------------,,nerd-for-tech,,,,,nerd-for-tech,collection_archive---------7-----------------------,,,
52,https://medium.com/nerd-for-tech/data-cleaning-process-for-beginners-903aef7f6049?source=author_recirc-----2248b839bee3----2---------------------0aeaddf5_1664_4b05_a915_09c7fe418dc8-------,https,medium.com,/nerd-for-tech/data-cleaning-process-for-beginners-903aef7f6049,source=author_recirc-----2248b839bee3----2---------------------0aeaddf5_1664_4b05_a915_09c7fe418dc8-------,,nerd-for-tech,data-cleaning-process-for-beginners-903aef7f6049,,,,data-cleaning-process-for-beginners-903aef7f6049,author_recirc-----2248b839bee3----2---------------------0aeaddf5_1664_4b05_a915_09c7fe418dc8-------,,,
53,https://medium.com/nerd-for-tech?source=author_recirc-----2ab73b0bda5----1---------------------b696f48e_9570_4133_b065_02e70504a6b4-------,https,medium.com,/nerd-for-tech,source=author_recirc-----2ab73b0bda5----1---------------------b696f48e_9570_4133_b065_02e70504a6b4-------,,nerd-for-tech,,,,,nerd-for-tech,author_recirc-----2ab73b0bda5----1---------------------b696f48e_9570_4133_b065_02e70504a6b4-------,,,
54,https://medium.com/@maheshtwari99?source=author_recirc-----2248b839bee3----2---------------------0aeaddf5_1664_4b05_a915_09c7fe418dc8-------,https,medium.com,/@maheshtwari99,source=author_recirc-----2248b839bee3----2---------------------0aeaddf5_1664_4b05_a915_09c7fe418dc8-------,,@maheshtwari99,,,,,@maheshtwari99,author_recirc-----2248b839bee3----2---------------------0aeaddf5_1664_4b05_a915_09c7fe418dc8-------,,,
55,https://medium.com/tag/matplotlib?source=user_profile--------------------matplotlib-----------------,https,medium.com,/tag/matplotlib,source=user_profile--------------------matplotlib-----------------,,tag,matplotlib,,,,matplotlib,user_profile--------------------matplotlib-----------------,,,
56,https://medium.com/about?autoplay=1&source=post_page-----2ab73b0bda5--------------------------------,https,medium.com,/about,autoplay=1&source=post_page-----2ab73b0bda5--------------------------------,,about,,,,,about,post_page-----2ab73b0bda5--------------------------------,,,1
57,https://shay-palachy.medium.com/,https,shay-palachy.medium.com,/,,,,,,,,,,,,
58,https://medium.com/business?source=post_page-----2ab73b0bda5--------------------------------,https,medium.com,/business,source=post_page-----2ab73b0bda5--------------------------------,,business,,,,,business,post_page-----2ab73b0bda5--------------------------------,,,
59,https://policy.medium.com/medium-privacy-policy-f03bf92035c9?source=post_page-----9fcd7f5f6333--------------------------------,https,policy.medium.com,/medium-privacy-policy-f03bf92035c9,source=post_page-----9fcd7f5f6333--------------------------------,,medium-privacy-policy-f03bf92035c9,,,,,medium-privacy-policy-f03bf92035c9,post_page-----9fcd7f5f6333--------------------------------,,,
60,https://policy.medium.com/medium-terms-of-service-9db0094a1e0f?source=post_page-----9fcd7f5f6333--------------------------------,https,policy.medium.com,/medium-terms-of-service-9db0094a1e0f,source=post_page-----9fcd7f5f6333--------------------------------,,medium-terms-of-service-9db0094a1e0f,,,,,medium-terms-of-service-9db0094a1e0f,post_page-----9fcd7f5f6333--------------------------------,,,
61,https://medium.com/business?source=post_page-----9fcd7f5f6333--------------------------------,https,medium.com,/business,source=post_page-----9fcd7f5f6333--------------------------------,,business,,,,,business,post_page-----9fcd7f5f6333--------------------------------,,,
62,https://ejwinch.medium.com/,https,ejwinch.medium.com,/,,,,,,,,,,,,
63,https://medium.com/about?autoplay=1&source=post_page-----9fcd7f5f6333--------------------------------,https,medium.com,/about,autoplay=1&source=post_page-----9fcd7f5f6333--------------------------------,,about,,,,,about,post_page-----9fcd7f5f6333--------------------------------,,,1
64,https://jacob-kagon.medium.com/?source=collection_writer_card,https,jacob-kagon.medium.com,/,source=collection_writer_card,,,,,,,,collection_writer_card,,,
65,https://tapanpatro.medium.com/?source=collection_writer_card,https,tapanpatro.medium.com,/,source=collection_writer_card,,,,,,,,collection_writer_card,,,
66,https://medium.com/@maebert/9-things-i-learned-as-a-software-engineer-c2c9f76c9266?source=list-a32c340ea342--------14-------b1d913188c20---------------------,https,medium.com,/@maebert/9-things-i-learned-as-a-software-engineer-c2c9f76c9266,source=list-a32c340ea342--------14-------b1d913188c20---------------------,,@maebert,9-things-i-learned-as-a-software-engineer-c2c9f76c9266,,,,9-things-i-learned-as-a-software-engineer-c2c9f76c9266,list-a32c340ea342--------14-------b1d913188c20---------------------,,,
67,https://zivukushingai.medium.com/,https,zivukushingai.medium.com,/,,,,,,,,,,,,
68,https://medium.com/codex?source=topic_portal_recommended_stories---------2-85----------matplotlib----------77d44fb9_3735_498c_9836_b96b85e22775-------,https,medium.com,/codex,source=topic_portal_recommended_stories---------2-85----------matplotlib----------77d44fb9_3735_498c_9836_b96b85e22775-------,,codex,,,,,codex,topic_portal_recommended_stories---------2-85----------matplotlib----------77d44fb9_3735_498c_9836_b96b85e22775-------,,,
69,https://zivukushingai.medium.com/?source=collection_archive---------1-----------------------,https,zivukushingai.medium.com,/,source=collection_archive---------1-----------------------,,,,,,,,collection_archive---------1-----------------------,,,
70,https://medium.com/codex/say-goodbye-to-matplotlib-and-seaborn-for-your-python-plots-5cade2f7fba2?source=topic_portal_recommended_stories---------2-85----------matplotlib----------77d44fb9_3735_498c_9836_b96b85e22775-------,https,medium.com,/codex/say-goodbye-to-matplotlib-and-seaborn-for-your-python-plots-5cade2f7fba2,source=topic_portal_recommended_stories---------2-85----------matplotlib----------77d44fb9_3735_498c_9836_b96b85e22775-------,,codex,say-goodbye-to-matplotlib-and-seaborn-for-your-python-plots-5cade2f7fba2,,,,say-goodbye-to-matplotlib-and-seaborn-for-your-python-plots-5cade2f7fba2,topic_portal_recommended_stories---------2-85----------matplotlib----------77d44fb9_3735_498c_9836_b96b85e22775-------,,,
71,https://kingsubham27.medium.com/?source=collection_writer_card,https,kingsubham27.medium.com,/,source=collection_writer_card,,,,,,,,collection_writer_card,,,
72,https://medium.com/tag/matplotlib/archive/2023?source=topic_portal-------------------------------------,https,medium.com,/tag/matplotlib/archive/2023,source=topic_portal-------------------------------------,,tag,matplotlib,archive,2023,,2023,topic_portal-------------------------------------,,,
73,https://absatyaprakash.medium.com/?source=author_recirc-----2ab73b0bda5----1---------------------b696f48e_9570_4133_b065_02e70504a6b4-------,https,absatyaprakash.medium.com,/,source=author_recirc-----2ab73b0bda5----1---------------------b696f48e_9570_4133_b065_02e70504a6b4-------,,,,,,,,author_recirc-----2ab73b0bda5----1---------------------b696f48e_9570_4133_b065_02e70504a6b4-------,,,
74,https://willcode.medium.com/,https,willcode.medium.com,/,,,,,,,,,,,,
75,https://realtimkim.medium.com/?source=collection-archive,https,realtimkim.medium.com,/,source=collection-archive,,,,,,,,collection-archive,,,
76,https://willcode.medium.com/?source=collection-archive,https,willcode.medium.com,/,source=collection-archive,,,,,,,,collection-archive,,,
77,https://ankitmaheshwariin.medium.com/?source=blogrolls_sidebar---two_column_layout_sidebar----------------------------------,https,ankitmaheshwariin.medium.com,/,source=blogrolls_sidebar---two_column_layout_sidebar----------------------------------,,,,,,,,blogrolls_sidebar---two_column_layout_sidebar----------------------------------,,,
78,https://medium.com/codex/about,https,medium.com,/codex/about,,,codex,about,,,,about,,,,
79,https://absatyaprakash.medium.com/following?source=blogrolls_sidebar---two_column_layout_sidebar----------------------------------,https,absatyaprakash.medium.com,/following,source=blogrolls_sidebar---two_column_layout_sidebar----------------------------------,,following,,,,,following,blogrolls_sidebar---two_column_layout_sidebar----------------------------------,,,
80,https://medium.com/codex/latest,https,medium.com,/codex/latest,,,codex,latest,,,,latest,,,,
81,https://medium.com/tag/angular?source=user_profile--------------------angular-----------------,https,medium.com,/tag/angular,source=user_profile--------------------angular-----------------,,tag,angular,,,,angular,user_profile--------------------angular-----------------,,,
82,https://willcode.medium.com/?source=---two_column_layout_sidebar----------------------------------,https,willcode.medium.com,/,source=---two_column_layout_sidebar----------------------------------,,,,,,,,---two_column_layout_sidebar----------------------------------,,,
83,https://medium.com/tag/data-structures?source=user_profile--------------------data_structures-----------------,https,medium.com,/tag/data-structures,source=user_profile--------------------data_structures-----------------,,tag,data-structures,,,,data-structures,user_profile--------------------data_structures-----------------,,,
84,https://ankitmaheshwariin.medium.com/ci-cd-for-node-js-application-using-jenkins-on-ec2-part-2-dae894c936a4?source=user_profile---------9----------------------------,https,ankitmaheshwariin.medium.com,/ci-cd-for-node-js-application-using-jenkins-on-ec2-part-2-dae894c936a4,source=user_profile---------9----------------------------,,ci-cd-for-node-js-application-using-jenkins-on-ec2-part-2-dae894c936a4,,,,,ci-cd-for-node-js-application-using-jenkins-on-ec2-part-2-dae894c936a4,user_profile---------9----------------------------,,,
85,https://sunil-31601.medium.com/,https,sunil-31601.medium.com,/,,,,,,,,,,,,
86,https://medium.com/@upadhyaysweta17?source=blogrolls_sidebar---two_column_layout_sidebar----------------------------------,https,medium.com,/@upadhyaysweta17,source=blogrolls_sidebar---two_column_layout_sidebar----------------------------------,,@upadhyaysweta17,,,,,@upadhyaysweta17,blogrolls_sidebar---two_column_layout_sidebar----------------------------------,,,
87,https://anmol3015.medium.com/?source=topic_portal_recommended_stories---------2-85----------matplotlib----------77d44fb9_3735_498c_9836_b96b85e22775-------,https,anmol3015.medium.com,/,source=topic_portal_recommended_stories---------2-85----------matplotlib----------77d44fb9_3735_498c_9836_b96b85e22775-------,,,,,,,,topic_portal_recommended_stories---------2-85----------matplotlib----------77d44fb9_3735_498c_9836_b96b85e22775-------,,,
88,https://ankitmaheshwariin.medium.com/followers?source=---two_column_layout_sidebar----------------------------------,https,ankitmaheshwariin.medium.com,/followers,source=---two_column_layout_sidebar----------------------------------,,followers,,,,,followers,---two_column_layout_sidebar----------------------------------,,,
89,https://realtimkim.medium.com/following?source=blogrolls_sidebar---two_column_layout_sidebar----------------------------------,https,realtimkim.medium.com,/following,source=blogrolls_sidebar---two_column_layout_sidebar----------------------------------,,following,,,,,following,blogrolls_sidebar---two_column_layout_sidebar----------------------------------,,,
